,gbt_prob_default,lr_prob_default,lgd,loan_amnt
10409,7.29E-02,1.83E-01,0.20,20000
10410,9.99E-01,4.20E-01,0.20,25000
10411,4.36E-01,2.05E-01,0.20,2000
10412,8.61E-02,1.78E-01,0.20,7000
10413,9.86E-01,3.32E-01,0.20,4750
10414,3.73E-01,3.59E-01,0.20,3250
10415,1.94E-02,1.83E-01,0.20,9000
10416,1.71E-05,4.17E-01,0.20,12000
10417,6.11E-03,2.95E-01,0.20,5000
10418,8.26E-02,1.66E-01,0.20,11300
10419,2.63E-02,1.91E-02,0.20,6500
10420,3.14E-01,2.94E-01,0.20,16000
10421,1.32E-02,2.06E-01,0.20,22000
10422,1.79E-01,3.12E-01,0.20,8000
10423,9.93E-01,8.69E-02,0.20,15000
10424,4.49E-04,1.36E-02,0.20,2500
10425,2.78E-02,6.26E-02,0.20,20000
10426,2.43E-01,1.14E-01,0.20,6500
10427,3.07E-03,2.03E-02,0.20,9000
10428,9.98E-01,5.09E-01,0.20,9800
10429,8.88E-02,5.30E-02,0.20,10000
10430,1.00E+00,5.30E-01,0.20,14000
10431,9.96E-01,5.25E-01,0.20,8500
10432,8.75E-02,3.31E-01,0.20,18000
10433,8.22E-01,4.13E-02,0.20,8400
10434,9.81E-03,2.79E-01,0.20,10000
10435,2.73E-02,1.83E-01,0.20,9200
10436,5.25E-02,2.56E-01,0.20,3600
10437,1.24E-01,2.87E-01,0.20,2800
10438,1.66E-02,9.53E-02,0.20,8000
10439,2.71E-02,1.32E-01,0.20,5000
10440,3.70E-04,1.87E-01,0.20,7000
10441,3.84E-01,3.62E-01,0.20,1500
10442,5.19E-01,2.98E-01,0.20,6800
10443,6.02E-03,1.03E-01,0.20,16000
10444,2.16E-02,3.19E-01,0.20,8000
10445,2.91E-02,4.10E-01,0.20,12500
10446,2.85E-02,4.25E-01,0.20,6250
10447,3.94E-04,1.39E-01,0.20,5600
10448,1.02E-02,1.39E-01,0.20,8000
10449,9.79E-01,2.92E-01,0.20,25000
10450,4.68E-01,1.96E-01,0.20,14000
10451,3.27E-02,4.40E-01,0.20,25000
10452,6.56E-02,4.07E-01,0.20,12000
10453,9.99E-01,5.52E-01,0.20,11500
10454,1.74E-02,3.69E-01,0.20,12000
10455,3.79E-03,1.83E-02,0.20,8000
10456,1.19E-01,1.15E-01,0.20,5000
10457,2.12E-01,2.88E-01,0.20,4000
10458,2.10E-01,2.35E-01,0.20,9525
10459,1.67E-01,2.06E-01,0.20,4000
10460,3.83E-03,1.16E-02,0.20,15000
10461,1.59E-02,3.31E-01,0.20,7000
10462,7.09E-02,1.16E-01,0.20,2500
10463,5.85E-02,2.08E-01,0.20,2000
10464,3.29E-02,2.11E-02,0.20,7450
10465,8.72E-01,6.38E-01,0.20,23500
10466,1.32E-01,2.31E-01,0.20,2500
10467,9.01E-03,6.78E-02,0.20,5500
10468,2.11E-04,3.10E-02,0.20,14975
10469,4.98E-02,3.84E-01,0.20,15250
10470,1.94E-01,3.72E-01,0.20,7200
10471,5.95E-03,6.13E-02,0.20,16000
10472,5.72E-02,2.31E-01,0.20,9500
10473,7.23E-01,4.20E-01,0.20,25000
10474,1.25E-02,5.32E-02,0.20,7000
10475,7.11E-04,1.04E-01,0.20,10000
10476,4.33E-01,3.30E-01,0.20,21000
10477,1.76E-01,1.57E-01,0.20,5000
10478,3.05E-02,1.54E-01,0.20,10000
10479,9.99E-03,1.59E-01,0.20,2400
10480,3.71E-04,9.91E-02,0.20,5750
10481,1.72E-03,5.78E-02,0.20,6500
10482,6.57E-03,3.97E-01,0.20,11200
10483,1.61E-02,2.30E-01,0.20,6800
10484,1.12E-02,4.28E-01,0.20,20000
10485,1.35E-04,2.05E-01,0.20,10000
10486,3.29E-01,2.91E-01,0.20,6400
10487,6.05E-02,1.90E-01,0.20,17400
10488,3.02E-03,6.00E-02,0.20,12000
10489,1.51E-01,1.96E-01,0.20,15000
10490,1.81E-03,3.34E-01,0.20,17000
10491,1.11E-02,5.33E-02,0.20,11200
10492,2.01E-01,1.35E-01,0.20,8650
10493,1.73E-02,8.07E-02,0.20,15000
10494,3.26E-03,3.69E-01,0.20,12000
10495,2.20E-04,2.53E-01,0.20,8000
10496,5.35E-01,3.59E-01,0.20,2000
10497,3.86E-02,3.32E-01,0.20,13500
10498,2.22E-01,2.91E-01,0.20,4000
10499,1.13E-03,7.91E-02,0.20,1525
10500,4.02E-04,1.43E-01,0.20,1300
10501,2.91E-02,3.70E-01,0.20,11350
10502,3.55E-03,9.93E-02,0.20,16000
10503,8.95E-03,1.85E-01,0.20,5000
10504,2.77E-02,3.80E-03,0.20,12000
10505,7.14E-05,3.27E-02,0.20,4500
10506,6.02E-02,1.51E-01,0.20,5000
10507,3.32E-05,1.24E-01,0.20,10000
10508,4.35E-03,8.81E-02,0.20,13050
10509,3.05E-01,2.91E-01,0.20,3000
10510,1.98E-02,2.00E-01,0.20,4000
10511,1.33E-02,2.39E-01,0.20,12000
10512,9.89E-01,5.19E-01,0.20,20000
10513,4.28E-02,1.29E-01,0.20,15000
10514,1.56E-01,2.91E-01,0.20,3000
10515,6.71E-02,8.93E-02,0.20,9600
10516,1.51E-01,1.74E-01,0.20,10000
10517,1.02E-04,2.22E-02,0.20,13500
10518,2.83E-01,2.41E-01,0.20,7000
10519,9.93E-01,4.63E-01,0.20,4050
10520,1.29E-02,2.40E-01,0.20,10000
10521,7.43E-02,3.20E-01,0.20,2000
10522,2.59E-01,1.92E-01,0.20,16000
10523,2.50E-02,2.01E-02,0.20,8900
10524,3.20E-02,1.86E-01,0.20,9600
10525,8.75E-03,1.25E-01,0.20,12000
10526,1.62E-01,3.51E-01,0.20,5600
10527,9.84E-01,1.61E-01,0.20,9000
10528,1.00E+00,4.82E-01,0.20,5000
10529,2.44E-01,3.98E-01,0.20,9000
10530,9.72E-01,3.84E-01,0.20,16000
10531,1.18E-02,9.07E-02,0.20,1800
10532,2.40E-01,9.44E-02,0.20,6000
10533,9.95E-01,4.49E-01,0.20,14000
10534,1.85E-03,1.21E-02,0.20,4000
10535,3.99E-02,3.64E-01,0.20,8000
10536,9.71E-01,3.13E-02,0.20,20000
10537,1.66E-02,2.25E-01,0.20,13000
10538,4.74E-02,8.88E-02,0.20,6500
10539,5.22E-05,3.55E-01,0.20,8000
10540,7.65E-03,3.41E-01,0.20,12000
10541,1.74E-04,1.62E-01,0.20,8400
10542,7.33E-03,9.05E-02,0.20,7000
10543,4.81E-02,3.35E-01,0.20,12000
10544,1.00E+00,5.10E-01,0.20,6000
10545,1.00E+00,4.97E-01,0.20,25000
10546,1.07E-02,2.53E-01,0.20,8000
10547,1.78E-01,2.91E-01,0.20,3000
10548,2.37E-01,2.38E-01,0.20,5700
10549,6.43E-03,3.81E-02,0.20,6000
10550,8.84E-01,3.44E-01,0.20,5300
10551,2.00E-02,7.23E-05,0.20,5000
10552,3.16E-02,1.40E-01,0.20,10000
10553,2.22E-02,1.22E-01,0.20,4125
10554,9.96E-01,4.80E-01,0.20,2400
10555,4.72E-02,1.04E-01,0.20,15000
10556,1.97E-03,1.45E-01,0.20,9800
10557,1.08E-03,3.05E-01,0.20,15000
10558,1.09E-02,2.38E-01,0.20,8000
10559,4.47E-02,1.12E-01,0.20,1500
10560,3.56E-02,4.62E-02,0.20,7500
10561,2.11E-01,4.21E-01,0.20,22000
10562,1.12E-03,1.37E-01,0.20,1800
10563,9.93E-01,4.72E-01,0.20,8500
10564,1.93E-03,5.42E-02,0.20,7200
10565,4.73E-02,1.96E-01,0.20,3000
10566,1.76E-01,1.59E-01,0.20,5950
10567,9.80E-01,8.69E-02,0.20,15000
10568,1.61E-01,3.94E-01,0.20,7300
10569,5.35E-02,2.87E-01,0.20,9600
10570,9.95E-01,3.14E-01,0.20,15000
10571,1.49E-02,1.58E-02,0.20,6600
10572,2.15E-03,1.02E-01,0.20,6000
10573,3.40E-02,3.33E-01,0.20,12800
10574,5.69E-01,1.68E-01,0.20,5400
10575,4.90E-02,2.71E-01,0.20,7750
10576,1.96E-02,1.36E-01,0.20,7200
10577,2.49E-02,2.60E-01,0.20,7200
10578,1.02E-01,5.28E-01,0.20,20000
10579,1.94E-01,2.89E-01,0.20,12000
10580,8.88E-02,3.57E-01,0.20,10000
10581,7.89E-02,1.17E-01,0.20,6500
10582,9.85E-01,1.00E-01,0.20,4800
10583,6.92E-01,5.62E-01,0.20,18250
10584,1.08E-01,4.35E-01,0.20,7000
10585,9.79E-01,2.39E-01,0.20,5000
10586,4.85E-02,2.37E-01,0.20,3000
10587,3.23E-02,3.64E-01,0.20,8000
10588,2.13E-01,2.64E-01,0.20,3200
10589,4.43E-01,1.47E-01,0.20,3000
10590,2.03E-02,1.57E-01,0.20,9200
10591,5.30E-02,2.50E-01,0.20,9000
10592,9.95E-01,4.30E-01,0.20,11000
10593,1.00E+00,5.24E-01,0.20,12250
10594,9.95E-01,1.37E-01,0.20,35000
10595,4.21E-02,2.11E-02,0.20,4800
10596,8.70E-01,2.20E-01,0.20,1200
10597,1.74E-02,1.97E-01,0.20,6000
10598,1.35E-01,5.88E-01,0.20,24200
10599,5.76E-02,9.22E-02,0.20,5000
10600,8.26E-02,2.96E-01,0.20,3500
10601,8.74E-03,8.58E-02,0.20,12000
10602,6.23E-02,1.18E-01,0.20,2000
10603,9.98E-01,4.92E-01,0.20,12000
10604,9.55E-01,4.58E-01,0.20,2500
10605,4.40E-01,3.75E-01,0.20,7200
10606,3.79E-02,2.34E-01,0.20,2125
10607,9.97E-01,3.99E-01,0.20,20000
10608,2.12E-02,1.45E-01,0.20,6000
10609,3.39E-02,3.86E-01,0.20,1100
10610,1.40E-02,2.32E-01,0.20,16000
10611,9.85E-01,3.18E-01,0.20,4200
10612,1.64E-04,6.12E-02,0.20,8400
10613,2.98E-02,8.45E-02,0.20,18500
10614,4.82E-02,1.93E-01,0.20,10000
10615,1.24E-01,2.88E-01,0.20,8000
10616,1.43E-02,3.36E-02,0.20,10400
10617,1.05E-01,3.87E-01,0.20,4750
10618,2.01E-02,2.43E-01,0.20,5600
10619,1.55E-01,2.58E-01,0.20,3700
10620,5.87E-02,1.23E-01,0.20,13000
10621,5.72E-04,2.70E-01,0.20,2000
10622,3.01E-02,4.55E-01,0.20,6250
10623,9.97E-01,3.48E-01,0.20,10000
10624,2.38E-02,8.54E-02,0.20,8000
10625,1.00E-01,1.42E-01,0.20,2000
10626,1.33E-01,2.35E-01,0.20,4800
10627,8.51E-02,3.07E-01,0.20,15000
10628,1.17E-02,1.81E-01,0.20,7000
10629,1.10E-02,2.59E-01,0.20,4500
10630,9.99E-01,5.36E-01,0.20,15000
10631,9.92E-01,1.25E-03,0.20,25000
10632,9.92E-01,4.74E-01,0.20,10000
10633,1.14E-01,2.81E-01,0.20,2000
10634,9.69E-04,2.69E-01,0.20,19000
10635,7.21E-04,2.72E-01,0.20,4000
10636,9.42E-02,3.47E-01,0.20,14900
10637,2.89E-02,1.89E-01,0.20,9000
10638,3.19E-03,2.50E-01,0.20,1500
10639,1.67E-02,1.47E-01,0.20,10000
10640,1.06E-03,8.42E-03,0.20,8175
10641,2.75E-02,1.22E-01,0.20,25000
10642,2.77E-02,2.93E-01,0.20,7600
10643,9.49E-01,5.74E-01,0.20,35000
10644,1.19E-02,1.08E-01,0.20,3800
10645,3.10E-03,1.36E-01,0.20,8000
10646,1.41E-01,2.11E-01,0.20,16000
10647,1.18E-02,8.37E-02,0.20,4000
10648,3.08E-02,1.62E-01,0.20,5000
10649,8.42E-02,3.90E-01,0.20,6000
10650,8.07E-01,3.35E-01,0.20,3000
10651,4.68E-02,6.06E-02,0.20,12000
10652,3.53E-02,2.25E-01,0.20,16800
10653,1.62E-02,3.56E-01,0.20,1500
10654,3.62E-02,8.58E-02,0.20,3500
10655,6.68E-02,2.18E-01,0.20,2000
10656,4.58E-04,4.70E-02,0.20,2000
10657,1.02E-01,1.77E-01,0.20,6000
10658,1.75E-02,2.97E-01,0.20,3250
10659,3.88E-02,3.60E-01,0.20,11700
10660,9.96E-01,1.60E-01,0.20,5000
10661,2.53E-02,1.01E-01,0.20,12000
10662,9.85E-01,4.46E-01,0.20,11200
10663,1.75E-01,2.17E-01,0.20,8000
10664,2.07E-02,2.28E-02,0.20,12000
10665,2.22E-02,2.07E-01,0.20,1000
10666,9.93E-01,6.12E-01,0.20,12000
10667,9.98E-01,2.07E-01,0.20,23000
10668,9.70E-03,2.51E-01,0.20,20000
10669,3.10E-02,1.18E-01,0.20,1500
10670,4.11E-02,2.64E-01,0.20,15000
10671,9.93E-02,2.60E-01,0.20,5700
10672,9.92E-01,4.40E-01,0.20,19000
10673,1.00E+00,5.08E-01,0.20,4250
10674,2.53E-02,4.74E-01,0.20,35000
10675,3.31E-03,4.49E-02,0.20,5325
10676,3.24E-02,1.85E-01,0.20,5000
10677,2.62E-02,4.44E-02,0.20,7500
10678,9.80E-01,3.78E-01,0.20,4400
10679,5.40E-02,3.45E-01,0.20,8000
10680,1.31E-03,3.14E-03,0.20,14000
10681,5.75E-02,2.82E-01,0.20,5600
10682,1.46E-03,2.11E-01,0.20,3500
10683,1.36E-02,1.30E-01,0.20,14000
10684,1.42E-01,4.24E-01,0.20,10000
10685,2.25E-02,4.55E-02,0.20,10000
10686,9.77E-01,4.45E-01,0.20,7000
10687,4.65E-01,3.52E-01,0.20,6000
10688,6.80E-02,3.42E-01,0.20,7500
10689,1.27E-02,1.23E-01,0.20,8000
10690,3.64E-01,3.28E-01,0.20,5000
10691,2.76E-01,1.25E-01,0.20,5000
10692,2.99E-01,5.14E-01,0.20,25000
10693,1.07E-01,2.20E-01,0.20,8500
10694,4.40E-02,1.91E-01,0.20,4800
10695,1.11E-01,3.44E-01,0.20,1200
10696,2.64E-02,1.13E-01,0.20,9000
10697,3.90E-02,2.16E-01,0.20,3000
10698,3.96E-03,6.36E-02,0.20,5000
10699,9.82E-02,3.55E-01,0.20,5000
10700,6.22E-02,1.46E-01,0.20,8000
10701,2.50E-02,1.81E-03,0.20,12600
10702,2.45E-03,5.24E-01,0.20,35000
10703,3.78E-02,1.25E-01,0.20,4400
10704,9.98E-01,4.75E-01,0.20,2100
10705,3.55E-02,1.26E-01,0.20,2400
10706,1.27E-04,1.12E-01,0.20,15000
10707,4.80E-02,1.02E-02,0.20,10000
10708,2.43E-01,2.07E-01,0.20,1000
10709,3.80E-01,2.96E-01,0.20,8500
10710,1.76E-03,2.96E-02,0.20,6000
10711,1.20E-02,1.55E-01,0.20,6000
10712,6.60E-02,2.00E-01,0.20,1800
10713,1.65E-02,2.89E-01,0.20,12000
10714,9.92E-01,4.50E-01,0.20,14400
10715,1.22E-01,3.02E-01,0.20,6500
10716,1.96E-02,1.17E-01,0.20,1775
10717,9.97E-02,2.06E-01,0.20,8000
10718,2.78E-02,1.09E-01,0.20,7500
10719,8.20E-02,2.97E-01,0.20,15000
10720,7.45E-02,1.86E-12,0.20,30000
10721,3.41E-01,3.25E-01,0.20,6000
10722,2.23E-01,3.48E-01,0.20,5000
10723,4.14E-03,8.31E-02,0.20,6500
10724,7.23E-02,4.24E-01,0.20,6600
10725,3.27E-01,2.50E-01,0.20,24500
10726,2.77E-02,1.33E-01,0.20,2400
10727,2.35E-01,3.67E-01,0.20,1500
10728,1.68E-04,9.22E-02,0.20,5000
10729,1.04E-01,3.96E-01,0.20,6625
10730,1.31E-01,1.02E-01,0.20,3000
10731,8.22E-04,8.99E-02,0.20,18000
10732,9.73E-01,4.25E-01,0.20,18000
10733,5.21E-02,4.35E-01,0.20,25000
10734,8.12E-04,4.96E-02,0.20,12000
10735,6.26E-03,1.30E-01,0.20,20000
10736,8.78E-03,7.11E-02,0.20,12000
10737,2.50E-03,1.99E-02,0.20,5000
10738,4.60E-02,3.17E-01,0.20,6800
10739,1.11E-01,2.79E-01,0.20,4900
10740,3.01E-01,2.12E-01,0.20,2500
10741,9.83E-01,3.51E-01,0.20,2400
10742,4.23E-02,1.44E-01,0.20,1400
10743,9.92E-01,6.07E-01,0.20,15000
10744,9.34E-01,1.17E-01,0.20,10000
10745,4.26E-02,5.42E-01,0.20,14400
10746,9.73E-01,4.76E-01,0.20,1000
10747,2.06E-01,3.97E-01,0.20,9000
10748,4.58E-01,1.80E-01,0.20,10000
10749,9.36E-01,2.61E-01,0.20,5000
10750,1.16E-01,1.02E-01,0.20,6000
10751,3.17E-01,4.24E-01,0.20,10000
10752,6.69E-02,1.02E-01,0.20,25000
10753,1.23E-03,4.02E-01,0.20,3900
10754,3.99E-02,3.61E-01,0.20,6000
10755,6.71E-01,1.67E-01,0.20,11000
10756,8.08E-02,7.55E-02,0.20,20000
10757,9.44E-01,4.68E-01,0.20,20000
10758,5.08E-03,2.54E-01,0.20,5000
10759,8.89E-04,2.14E-01,0.20,4800
10760,1.88E-04,3.69E-01,0.20,12000
10761,9.83E-01,4.26E-01,0.20,3250
10762,9.88E-01,5.97E-02,0.20,4000
10763,6.43E-02,4.10E-01,0.20,21200
10764,8.32E-04,2.07E-02,0.20,5000
10765,5.11E-01,1.20E-01,0.20,7200
10766,3.58E-04,2.76E-01,0.20,4200
10767,1.73E-01,8.61E-02,0.20,6000
10768,1.67E-02,2.14E-01,0.20,4800
10769,6.88E-02,2.21E-01,0.20,10900
10770,2.77E-02,2.69E-02,0.20,3000
10771,1.34E-02,1.79E-01,0.20,16000
10772,1.94E-01,1.16E-01,0.20,15000
10773,2.09E-02,6.93E-04,0.20,16800
10774,3.85E-02,1.69E-01,0.20,5100
10775,7.89E-03,1.57E-01,0.20,5000
10776,1.76E-02,3.31E-01,0.20,30000
10777,3.58E-02,1.01E-01,0.20,4000
10778,2.31E-01,1.38E-01,0.20,3200
10779,4.70E-04,8.78E-02,0.20,4500
10780,1.49E-02,2.22E-01,0.20,10950
10781,3.53E-02,1.53E-01,0.20,2500
10782,4.96E-02,1.15E-01,0.20,5000
10783,1.35E-02,1.79E-01,0.20,7250
10784,2.42E-01,4.53E-01,0.20,9950
10785,1.11E-01,2.53E-01,0.20,2500
10786,4.41E-04,2.38E-03,0.20,35000
10787,6.77E-01,1.73E-01,0.20,10250
10788,1.20E-01,2.92E-01,0.20,5000
10789,5.86E-02,2.07E-01,0.20,1000
10790,1.87E-01,3.61E-01,0.20,6000
10791,9.92E-01,4.05E-01,0.20,20000
10792,5.29E-02,2.17E-01,0.20,4800
10793,7.57E-02,1.47E-01,0.20,3000
10794,1.29E-02,8.68E-02,0.20,4000
10795,1.62E-02,1.65E-01,0.20,7500
10796,1.38E-02,9.19E-02,0.20,8000
10797,9.52E-01,1.55E-01,0.20,4500
10798,3.32E-03,3.89E-01,0.20,5000
10799,4.86E-02,4.35E-01,0.20,5875
10800,1.70E-02,2.72E-01,0.20,10000
10801,2.06E-01,2.65E-01,0.20,12000
10802,2.18E-02,2.40E-01,0.20,10000
10803,9.92E-01,2.00E-01,0.20,15000
10804,1.73E-02,1.17E-01,0.20,17000
10805,2.77E-03,1.14E-01,0.20,8000
10806,7.72E-04,2.88E-01,0.20,7750
10807,5.04E-03,2.16E-01,0.20,25000
10808,2.44E-01,3.32E-01,0.20,4800
10809,6.96E-02,2.05E-02,0.20,7200
10810,9.96E-01,4.64E-01,0.20,10000
10811,7.25E-05,2.26E-02,0.20,17600
10812,1.10E-01,3.45E-01,0.20,5350
10813,9.95E-01,1.89E-01,0.20,10000
10814,1.20E-02,1.62E-01,0.20,30000
10815,3.09E-03,4.06E-01,0.20,5500
10816,1.40E-01,3.67E-01,0.20,7200
10817,9.98E-01,4.59E-01,0.20,16250
10818,9.99E-01,4.66E-01,0.20,7500
10819,2.14E-02,1.83E-01,0.20,20000
10820,3.85E-04,1.37E-01,0.20,7300
10821,1.66E-03,3.57E-01,0.20,10000
10822,9.69E-03,4.12E-01,0.20,6600
10823,1.83E-02,1.49E-01,0.20,5600
10824,4.52E-02,3.80E-03,0.20,12000
10825,6.22E-02,3.95E-01,0.20,10000
10826,1.36E-02,7.91E-02,0.20,1525
10827,1.25E-02,6.43E-02,0.20,7000
10828,3.85E-02,2.64E-01,0.20,3600
10829,1.24E-02,1.84E-02,0.20,5000
10830,2.85E-02,1.26E-01,0.20,4500
10831,9.91E-01,1.93E-01,0.20,10000
10832,6.26E-02,6.65E-02,0.20,10000
10833,2.18E-02,2.70E-01,0.20,11500
10834,1.46E-02,1.65E-01,0.20,2000
10835,3.23E-02,4.55E-01,0.20,6250
10836,1.12E-02,2.28E-02,0.20,12000
10837,8.09E-02,3.45E-01,0.20,11500
10838,9.55E-01,2.78E-01,0.20,5800
10839,3.15E-03,8.88E-02,0.20,6500
10840,1.13E-01,2.64E-01,0.20,4000
10841,4.83E-02,2.63E-01,0.20,10000
10842,5.74E-02,2.35E-01,0.20,12000
10843,6.28E-04,1.04E-01,0.20,2450
10844,5.58E-02,3.39E-01,0.20,2800
10845,1.52E-02,1.54E-01,0.20,4000
10846,1.10E-01,7.71E-02,0.20,24000
10847,8.47E-01,2.70E-01,0.20,4650
10848,3.97E-02,2.37E-01,0.20,25000
10849,1.16E-01,1.95E-01,0.20,7500
10850,1.77E-02,1.74E-01,0.20,10000
10851,7.70E-01,7.98E-02,0.20,2000
10852,9.87E-01,4.71E-01,0.20,8000
10853,8.11E-03,9.98E-03,0.20,6000
10854,2.18E-02,6.77E-02,0.20,2600
10855,1.86E-02,3.45E-01,0.20,11600
10856,2.39E-02,3.36E-01,0.20,2700
10857,5.20E-05,1.24E-01,0.20,5000
10858,1.50E-03,1.07E-01,0.20,5000
10859,4.86E-02,8.88E-02,0.20,6500
10860,6.21E-02,4.27E-01,0.20,13200
10861,7.09E-04,1.41E-01,0.20,5000
10862,9.95E-01,2.97E-01,0.20,17000
10863,1.13E-01,1.74E-01,0.20,18000
10864,9.99E-01,3.84E-01,0.20,16000
10865,5.72E-02,1.89E-02,0.20,10200
10866,5.18E-02,2.22E-01,0.20,6000
10867,1.50E-01,2.15E-01,0.20,20000
10868,1.04E-01,2.03E-01,0.20,15000
10869,8.48E-03,2.54E-01,0.20,5000
10870,6.47E-02,2.86E-01,0.20,16000
10871,1.37E-02,7.46E-02,0.20,3200
10872,8.09E-02,3.86E-01,0.20,13800
10873,1.37E-02,1.93E-01,0.20,10000
10874,2.83E-02,1.49E-01,0.20,12000
10875,2.58E-03,1.95E-01,0.20,3000
10876,9.95E-01,5.69E-01,0.20,30000
10877,7.50E-02,2.81E-01,0.20,12000
10878,9.95E-01,3.96E-01,0.20,22500
10879,5.12E-01,3.05E-01,0.20,5000
10880,7.00E-02,2.47E-02,0.20,2700
10881,6.35E-02,2.93E-01,0.20,8000
10882,9.96E-01,4.06E-01,0.20,3625
10883,1.63E-01,2.22E-01,0.20,2300
10884,2.12E-03,3.61E-01,0.20,20000
10885,9.42E-02,2.06E-01,0.20,7000
10886,1.98E-02,6.20E-02,0.20,18000
10887,1.11E-03,2.66E-01,0.20,7500
10888,4.82E-04,3.36E-02,0.20,4000
10889,3.01E-02,3.05E-01,0.20,15000
10890,1.34E-01,3.78E-01,0.20,9600
10891,3.30E-02,1.16E-01,0.20,15000
10892,6.13E-01,4.08E-02,0.20,2125
10893,9.12E-02,2.64E-01,0.20,15000
10894,8.01E-03,2.96E-02,0.20,24000
10895,9.99E-01,4.91E-01,0.20,4200
10896,8.24E-03,4.26E-02,0.20,4800
10897,9.95E-01,4.89E-01,0.20,8875
10898,9.96E-01,4.69E-01,0.20,17000
10899,2.72E-02,1.29E-01,0.20,15000
10900,3.64E-02,1.35E-01,0.20,3000
10901,5.23E-04,3.34E-02,0.20,6000
10902,5.29E-03,2.53E-02,0.20,20000
10903,3.21E-02,1.73E-01,0.20,10075
10904,1.74E-02,2.28E-01,0.20,6500
10905,1.30E-02,5.12E-03,0.20,2700
10906,1.21E-01,8.63E-02,0.20,10000
10907,1.38E-01,1.46E-01,0.20,11500
10908,3.58E-04,8.45E-02,0.20,6000
10909,1.30E-01,2.88E-01,0.20,7000
10910,1.76E-02,2.56E-01,0.20,9000
10911,1.02E-01,2.40E-01,0.20,4700
10912,2.47E-01,1.86E-01,0.20,2500
10913,1.19E-01,3.28E-01,0.20,5000
10914,1.04E-01,1.93E-01,0.20,6225
10915,6.13E-02,7.10E-02,0.20,8000
10916,7.89E-03,2.27E-01,0.20,3600
10917,9.87E-01,4.55E-01,0.20,1500
10918,6.54E-03,1.70E-01,0.20,4000
10919,1.03E-01,1.39E-01,0.20,11000
10920,9.93E-01,4.61E-01,0.20,4000
10921,5.31E-02,2.95E-01,0.20,10000
10922,4.40E-02,1.12E-01,0.20,3250
10923,6.63E-02,1.85E-01,0.20,5000
10924,4.81E-02,5.22E-02,0.20,10000
10925,9.39E-01,4.31E-01,0.20,18000
10926,4.95E-04,4.12E-01,0.20,8000
10927,2.66E-02,1.40E-01,0.20,7500
10928,4.25E-02,5.94E-02,0.20,10000
10929,1.00E+00,6.41E-01,0.20,24000
10930,3.06E-02,2.66E-01,0.20,5600
10931,5.16E-02,1.49E-01,0.20,12000
10932,1.27E-01,2.24E-01,0.20,5000
10933,9.96E-01,6.26E-01,0.20,18500
10934,1.42E-02,2.05E-01,0.20,10000
10935,2.66E-02,1.13E-01,0.20,7500
10936,7.86E-03,6.05E-03,0.20,2000
10937,3.56E-01,1.81E-01,0.20,4000
10938,2.77E-02,1.33E-01,0.20,2400
10939,9.99E-01,5.10E-01,0.20,10000
10940,8.51E-02,1.35E-01,0.20,9000
10941,3.94E-02,2.06E-01,0.20,7000
10942,2.90E-02,2.23E-02,0.20,8000
10943,9.95E-03,1.10E-01,0.20,7000
10944,1.83E-02,3.93E-01,0.20,10000
10945,4.19E-03,1.84E-01,0.20,20000
10946,4.03E-04,1.18E-01,0.20,7550
10947,6.38E-02,4.67E-01,0.20,12000
10948,1.10E-01,1.50E-01,0.20,1000
10949,4.07E-02,2.77E-01,0.20,8000
10950,4.40E-02,3.81E-01,0.20,11200
10951,9.22E-01,1.97E-01,0.20,6500
10952,9.99E-01,2.41E-01,0.20,4000
10953,7.79E-02,2.66E-01,0.20,5000
10954,2.65E-01,2.24E-01,0.20,4200
10955,1.48E-01,2.33E-03,0.20,3600
10956,9.74E-01,1.55E-01,0.20,24000
10957,9.96E-01,3.44E-01,0.20,35000
10958,2.37E-01,3.62E-01,0.20,5000
10959,4.68E-02,7.44E-02,0.20,10000
10960,1.52E-02,3.01E-05,0.20,10000
10961,2.66E-02,1.01E-01,0.20,12000
10962,5.94E-02,3.91E-02,0.20,7200
10963,2.13E-03,1.34E-01,0.20,9000
10964,1.23E-02,7.17E-02,0.20,10000
10965,9.78E-01,9.34E-02,0.20,15000
10966,3.83E-02,2.01E-01,0.20,12000
10967,2.33E-02,1.93E-01,0.20,3600
10968,1.90E-02,4.09E-01,0.20,6000
10969,9.98E-01,4.26E-01,0.20,4000
10970,9.99E-01,4.20E-01,0.20,13650
10971,1.36E-01,3.04E-01,0.20,10000
10972,7.14E-02,1.51E-01,0.20,2000
10973,4.66E-02,1.23E-01,0.20,3500
10974,9.98E-01,4.69E-01,0.20,2000
10975,1.56E-05,2.71E-01,0.20,10400
10976,2.66E-02,2.56E-01,0.20,7000
10977,4.71E-01,4.56E-01,0.20,15000
10978,9.67E-01,2.68E-03,0.20,9400
10979,4.00E-04,1.74E-01,0.20,4000
10980,1.06E-01,3.13E-01,0.20,6150
10981,8.59E-02,3.95E-01,0.20,6000
10982,7.52E-03,3.90E-02,0.20,2850
10983,8.44E-02,1.77E-01,0.20,17000
10984,9.71E-01,2.30E-01,0.20,15000
10985,9.97E-01,4.90E-01,0.20,11000
10986,7.61E-01,7.59E-02,0.20,8000
10987,3.52E-03,1.61E-01,0.20,1500
10988,3.76E-03,3.91E-01,0.20,4000
10989,3.42E-02,2.40E-01,0.20,10000
10990,2.83E-03,9.62E-02,0.20,6200
