,gbt_prob_default,lr_prob_default,lgd,loan_amnt
948,8.02E-02,1.05E-01,0.2,1500
948,1.59E-04,5.47E-03,0.2,8150
948,2.21E-01,7.38E-03,0.2,12225
948,3.24E-04,2.69E-01,0.2,6500
948,4.11E-01,2.28E-01,0.2,16950
948,5.20E+00,3.08E-01,0.2,6000
948,6.20E-03,3.12E-02,0.2,24500
948,7.99E+00,4.33E-01,0.2,12000
948,8.71E-01,4.20E-01,0.2,17050
948,9.97E+00,2.71E-01,0.2,10000
949,2.90E-04,2.66E-01,0.2,1800
949,1.37E-02,3.94E-02,0.2,4800
949,2.16E+00,2.53E-01,0.2,1200
949,3.91E-02,7.18E-02,0.2,6600
949,4.10E-02,1.76E-01,0.2,12000
949,5.66E-01,2.40E-01,0.2,2400
949,6.22E-01,2.52E-01,0.2,6800
949,7.34E-01,6.00E-02,0.2,12000
949,8.71E-02,1.35E-03,0.2,6000
949,1.00E+01,5.62E-01,0.2,12000
950,5.97E-02,5.53E-02,0.2,18000
950,2.00E+00,4.88E-01,0.2,5375
950,2.67E-01,1.52E-03,0.2,28000
950,3.43E-03,1.64E-01,0.2,5500
950,4.24E-01,1.24E-01,0.2,10000
950,5.56E+00,2.57E-01,0.2,2500
950,6.45E-02,1.66E-01,0.2,3775
950,7.63E-01,3.52E-01,0.2,9900
950,8.36E-01,3.72E-01,0.2,14000
950,9.72E-01,2.77E-01,0.2,8000
951,1.77E-01,4.64E-01,0.2,10000
951,1.11E+00,9.63E-02,0.2,10000
951,2.39E+00,2.53E-01,0.2,8000
951,3.15E+00,1.65E-01,0.2,5200
951,4.48E+00,2.21E-01,0.2,1000
951,5.75E-02,5.15E-01,0.2,20000
951,6.14E+00,1.42E-01,0.2,7675
951,7.16E+00,3.73E-01,0.2,8000
951,8.64E-01,3.44E-01,0.2,3000
951,9.20E-01,2.04E-01,0.2,8000
952,1.63E-02,2.78E-01,0.2,12250
952,1.63E+00,2.39E-01,0.2,5000
952,2.99E+00,5.95E-01,0.2,15000
952,3.24E+00,3.77E-01,0.2,6250
952,4.56E-01,2.17E-01,0.2,9500
952,5.41E-01,1.93E-01,0.2,10000
952,6.15E+00,3.55E-01,0.2,1200
952,7.94E+00,1.58E-02,0.2,12000
952,9.00E+00,4.96E-01,0.2,11000
952,9.99E+00,4.39E-01,0.2,4500
953,9.63E-01,4.08E-01,0.2,9600
953,1.44E+00,1.91E-01,0.2,5000
953,2.12E-01,2.00E-01,0.2,4000
953,3.84E-01,1.34E-01,0.2,2500
953,4.30E-01,3.64E-01,0.2,8000
953,6.00E+00,4.30E-01,0.2,3150
953,6.97E+00,4.81E-01,0.2,6800
953,7.77E-02,8.72E-02,0.2,12000
953,8.40E-01,4.20E-01,0.2,1500
953,9.65E+00,2.39E-01,0.2,1600
954,2.89E-02,2.71E-01,0.2,10750
954,1.96E+00,6.70E-02,0.2,10000
954,2.81E-02,3.61E-01,0.2,11000
954,3.99E+00,3.55E-01,0.2,5000
954,4.20E+00,3.05E-01,0.2,3600
954,6.00E+00,5.72E-01,0.2,10000
954,6.29E-03,1.61E-01,0.2,7175
954,7.16E+00,2.41E-01,0.2,6000
954,8.22E-01,2.90E-01,0.2,20000
954,9.27E+00,1.55E-01,0.2,4000
955,3.11E-02,2.32E-02,0.2,8000
955,1.12E-01,1.87E-01,0.2,5400
955,2.61E-02,1.55E-01,0.2,3000
955,3.61E-01,2.68E-01,0.2,11000
955,4.53E-03,1.90E-01,0.2,10950
955,5.36E-01,2.66E-01,0.2,7500
955,6.12E-03,3.19E-01,0.2,8000
955,8.00E-04,5.53E-02,0.2,3600
955,8.17E-03,3.91E-01,0.2,11000
955,9.60E-01,5.27E-02,0.2,3500
956,2.51E-02,2.67E-01,0.2,17000
956,1.43E-01,3.49E-01,0.2,4000
956,2.32E+00,3.32E-01,0.2,1000
956,3.99E+00,6.77E-01,0.2,35000
956,4.45E-01,3.21E-01,0.2,4300
956,5.99E+00,4.94E-01,0.2,9250
956,6.32E-01,3.44E-01,0.2,10400
956,7.98E+00,2.40E-02,0.2,25000
956,8.72E-01,1.16E-01,0.2,18000
956,9.11E+00,1.28E-01,0.2,2400
957,9.02E-01,5.46E-01,0.2,15000
957,1.76E-02,1.35E-01,0.2,6000
957,2.43E+00,2.05E-01,0.2,5000
957,3.98E+00,4.60E-01,0.2,25000
957,4.32E-01,1.27E-02,0.2,14000
957,5.28E-02,4.34E-02,0.2,5000
957,6.88E-04,2.27E-01,0.2,3600
957,7.19E-01,3.52E-01,0.2,17000
957,8.23E+00,2.71E-01,0.2,7500
957,9.22E-01,7.87E-01,0.2,35000
958,7.18E-02,1.24E-01,0.2,2500
958,1.13E-01,2.72E-01,0.2,2100
958,2.99E+00,2.62E-01,0.2,12000
958,3.61E-01,6.96E-02,0.2,15000
958,4.98E+00,4.23E-01,0.2,13350
958,5.26E-02,3.44E-01,0.2,3000
958,6.53E-01,1.96E-01,0.2,6400
958,7.13E+00,3.02E-01,0.2,3500
958,8.16E+00,4.22E-01,0.2,8400
958,1.00E+01,5.00E-01,0.2,25000
959,2.19E-02,3.56E-01,0.2,9000
959,1.16E+00,9.38E-02,0.2,12000
959,2.33E+00,3.89E-01,0.2,1200
959,3.15E-01,5.10E-02,0.2,35000
959,4.15E-01,1.71E-01,0.2,6000
959,5.61E-02,6.88E-02,0.2,2000
959,6.60E-03,2.05E-01,0.2,18000
959,7.13E+00,4.24E-01,0.2,35000
959,8.76E-04,2.35E-01,0.2,12000
959,9.25E-02,1.49E-02,0.2,3000
960,5.49E-03,2.74E-01,0.2,6000
960,1.22E-01,2.28E-02,0.2,12000
960,2.15E-01,3.17E-01,0.2,25000
960,3.22E-01,3.27E-01,0.2,15000
960,4.99E+00,4.65E-01,0.2,10800
960,6.00E+00,4.64E-01,0.2,10000
960,6.14E-01,4.01E-09,0.2,7500
960,7.16E-01,3.24E-01,0.2,14000
960,8.19E+00,2.60E-01,0.2,25000
960,9.39E-01,1.09E-01,0.2,13600
961,1.19E-01,1.79E-01,0.2,7500
961,1.92E-01,1.61E-01,0.2,3000
961,3.00E+00,4.51E-01,0.2,3600
961,3.96E-02,3.40E-01,0.2,10800
961,4.39E-02,1.56E-03,0.2,15000
961,5.99E+00,2.65E-01,0.2,2500
961,6.11E-01,2.25E-01,0.2,13000
961,7.14E-01,3.49E-02,0.2,5500
961,8.21E-01,1.58E-01,0.2,10000
961,9.45E-01,4.41E-01,0.2,5500
962,2.87E-04,1.19E-01,0.2,3000
962,1.38E+00,2.57E-01,0.2,5000
962,2.43E-01,2.66E-01,0.2,6000
962,3.37E+00,4.28E-02,0.2,6000
962,4.20E-01,5.59E-03,0.2,9600
962,5.76E-01,1.74E-01,0.2,10000
962,6.99E+00,2.28E-01,0.2,5975
962,7.29E-02,1.70E-01,0.2,4200
962,8.10E-02,4.76E-02,0.2,2500
962,9.20E-01,1.38E-01,0.2,10000
963,3.57E-02,2.19E-06,0.2,10000
963,1.16E+00,8.43E-02,0.2,9000
963,2.40E+00,2.61E-01,0.2,5000
963,3.37E-03,2.96E-01,0.2,7000
963,4.18E-02,7.59E-02,0.2,3000
963,5.67E-01,3.47E-01,0.2,16800
963,6.14E+00,7.27E-02,0.2,5600
963,7.31E-01,1.26E-01,0.2,5400
963,8.98E+00,4.67E-01,0.2,12000
963,9.59E-01,7.23E-02,0.2,2500
964,2.30E-02,5.39E-02,0.2,6000
964,1.60E-01,6.41E-02,0.2,3000
964,2.34E+00,2.96E-01,0.2,8500
964,3.25E+00,1.34E-01,0.2,6000
964,4.11E-01,2.26E-01,0.2,3000
964,6.00E+00,4.88E-01,0.2,5600
964,6.12E-02,1.83E-01,0.2,20000
964,7.64E-01,7.14E-02,0.2,13750
964,8.32E-01,5.46E-01,0.2,20000
964,9.99E+00,4.50E-01,0.2,17000
965,3.39E-03,1.07E-02,0.2,1000
965,2.00E+00,5.46E-01,0.2,7200
965,2.52E+00,2.94E-01,0.2,5000
965,3.12E-03,2.55E-01,0.2,9000
965,4.53E-02,3.14E-01,0.2,9000
965,5.82E+00,3.11E-01,0.2,4800
965,6.23E-01,3.36E-01,0.2,8000
965,7.29E-01,2.68E-01,0.2,9500
965,8.40E-01,1.58E-01,0.2,10000
965,9.45E-03,6.01E-01,0.2,16750
966,2.58E-02,1.23E-01,0.2,3500
966,1.13E+00,1.14E-01,0.2,3000
966,2.16E-01,5.60E-02,0.2,6000
966,3.12E-01,2.29E-01,0.2,7500
966,4.30E-04,4.15E-02,0.2,5000
966,5.34E-01,3.41E-01,0.2,12000
966,6.58E-01,3.00E-01,0.2,14000
966,7.97E+00,2.32E-01,0.2,7000
966,8.12E-01,2.23E-01,0.2,24250
966,1.00E+01,4.76E-01,0.2,15000
967,2.52E-01,1.97E-01,0.2,15000
967,1.46E-01,2.91E-01,0.2,6025
967,2.94E-02,2.90E-02,0.2,20000
967,3.49E-01,1.52E-01,0.2,16000
967,4.15E+00,5.81E-01,0.2,22000
967,5.13E+00,4.96E-02,0.2,1000
967,6.18E-02,9.69E-04,0.2,12000
967,7.15E-01,5.47E-01,0.2,20000
967,8.27E-01,3.50E-01,0.2,15000
967,9.96E-02,1.27E-02,0.2,14000
968,1.84E-02,3.21E-01,0.2,10000
968,1.53E-01,3.34E-01,0.2,6000
968,2.34E-02,9.68E-02,0.2,2100
968,3.16E+00,7.57E-02,0.2,9800
968,4.30E-01,3.19E-01,0.2,11000
968,5.12E-04,2.85E-01,0.2,10875
968,6.24E-01,2.34E-01,0.2,4000
968,7.44E-04,3.63E-01,0.2,12500
968,8.93E+00,5.81E-02,0.2,15000
968,9.26E-03,8.37E-02,0.2,4000
969,4.47E-02,1.87E-01,0.2,25000
969,1.69E-01,2.26E-01,0.2,12000
969,2.65E-01,2.22E-01,0.2,6000
969,3.56E-01,3.86E-01,0.2,10000
969,4.14E+00,2.95E-01,0.2,8475
969,5.12E+00,1.40E-01,0.2,3000
969,6.22E-02,9.78E-04,0.2,3000
969,7.99E+00,1.93E-01,0.2,7000
969,8.12E-01,3.80E-01,0.2,20000
969,9.34E+00,3.61E-01,0.2,6000
970,2.43E-02,3.00E-01,0.2,3600
970,1.27E-02,9.21E-02,0.2,1200
970,2.98E+00,3.98E-01,0.2,9000
970,3.57E-02,3.27E-02,0.2,6000
970,4.31E-02,1.51E-01,0.2,2000
970,5.96E+00,1.41E-01,0.2,20000
970,7.00E+00,2.33E-01,0.2,16800
970,8.00E+00,4.57E-01,0.2,12000
970,8.59E+00,3.14E-01,0.2,15000
970,9.52E-01,1.16E-02,0.2,15000
971,2.20E-01,1.13E-01,0.2,10200
971,1.38E-03,1.35E-01,0.2,4500
971,2.42E-01,1.73E-01,0.2,5000
971,3.28E-01,3.05E-01,0.2,15000
971,5.00E+00,4.12E-01,0.2,2100
971,5.28E-04,2.24E-01,0.2,8000
971,6.61E-01,5.99E-02,0.2,4400
971,7.17E+00,3.15E-01,0.2,7000
971,8.76E+00,4.00E-01,0.2,3000
971,9.14E-01,3.32E-01,0.2,4800
972,6.38E-02,4.57E-02,0.2,8525
972,1.88E-01,3.69E-01,0.2,10400
972,2.98E+00,3.76E-01,0.2,6800
972,3.42E-03,5.33E-03,0.2,8000
972,4.22E+00,7.42E-03,0.2,10000
972,5.81E-02,6.63E-02,0.2,13000
972,7.00E+00,8.93E-02,0.2,3150
972,7.85E-01,3.83E-02,0.2,14000
972,8.14E-01,1.17E-05,0.2,25000
972,9.59E+00,4.06E-01,0.2,25000
973,9.99E-01,3.81E-01,0.2,25000
973,1.59E-02,1.11E-02,0.2,7000
973,3.00E-02,1.07E-01,0.2,16800
973,3.54E-01,1.82E-01,0.2,7500
973,4.99E+00,5.79E-01,0.2,15000
973,5.28E-03,5.25E-01,0.2,15500
973,6.10E+00,1.18E-01,0.2,10000
973,7.48E-01,9.81E-04,0.2,25000
973,8.11E+00,4.22E-01,0.2,5000
973,9.36E-04,1.77E-01,0.2,6000
974,4.92E-02,2.42E-01,0.2,12000
974,1.18E-01,2.27E-02,0.2,2500
974,2.11E-01,2.22E-02,0.2,7500
974,3.33E-01,1.91E-01,0.2,6475
974,4.38E-01,3.39E-04,0.2,24000
974,5.47E-01,2.33E-01,0.2,11000
974,6.12E-01,1.80E-01,0.2,15275
974,7.99E+00,4.96E-01,0.2,15000
974,8.13E+00,2.89E-02,0.2,10500
974,9.22E+00,9.67E-02,0.2,8525
975,2.24E-02,3.07E-01,0.2,5400
975,1.14E+00,3.87E-01,0.2,4000
975,2.97E-02,3.51E-04,0.2,8500
975,3.25E+00,1.12E-01,0.2,4800
975,5.00E+00,5.20E-01,0.2,14400
975,5.33E-01,4.72E-03,0.2,18000
975,6.49E-02,5.06E-02,0.2,3600
975,7.90E-04,7.05E-02,0.2,2250
975,8.99E+00,1.54E-01,0.2,3000
975,1.00E+01,4.52E-01,0.2,5000
976,1.12E-05,1.03E-01,0.2,8000
976,1.78E-01,3.79E-01,0.2,29000
976,2.58E+00,3.39E-01,0.2,10000
976,3.28E-01,8.20E-02,0.2,13500
976,4.42E-01,2.06E-01,0.2,7000
976,5.83E-04,1.41E-02,0.2,3000
976,6.89E-01,1.94E-01,0.2,2500
976,7.39E-01,7.32E-02,0.2,14000
976,8.36E-03,5.12E-02,0.2,7000
976,9.24E-01,1.60E-03,0.2,3850
977,6.85E-02,7.75E-02,0.2,7000
977,1.15E-01,3.04E-02,0.2,7200
977,2.76E-01,6.14E-01,0.2,18000
977,3.41E-01,1.28E-01,0.2,5100
977,4.25E+00,2.79E-01,0.2,2000
977,6.00E+00,6.74E-01,0.2,25000
977,6.20E-01,8.72E-02,0.2,12000
977,7.24E-01,1.11E-01,0.2,9000
977,8.17E-02,2.50E-01,0.2,8600
977,9.85E-01,3.01E-01,0.2,19950
978,1.53E-01,3.58E-04,0.2,9000
978,1.90E-01,2.12E-01,0.2,2200
978,2.25E-03,2.69E-01,0.2,8000
978,3.51E+00,2.43E-01,0.2,6000
978,4.38E-01,3.60E-01,0.2,2100
978,5.99E+00,6.40E-01,0.2,20000
978,6.43E-01,1.55E-01,0.2,6000
978,7.17E-01,6.07E-02,0.2,17500
978,8.34E-01,3.85E-01,0.2,13000
978,9.16E-01,1.98E-01,0.2,2000
979,3.06E-01,3.63E-01,0.2,4900
979,2.00E+00,5.42E-01,0.2,8875
979,2.28E-01,1.11E-01,0.2,7500
979,4.00E+00,4.46E-01,0.2,2500
979,4.47E-01,4.30E-01,0.2,6000
979,5.99E+00,6.65E-01,0.2,26400
979,6.99E+00,2.07E-01,0.2,7800
979,7.11E+00,1.65E-01,0.2,20000
979,8.62E-01,3.80E-02,0.2,9000
979,9.15E-01,2.23E-01,0.2,5275
980,1.30E-01,3.36E-01,0.2,8000
980,1.18E-01,8.99E-03,0.2,5000
980,2.52E-01,1.44E-01,0.2,9750
980,4.00E+00,1.76E-01,0.2,15000
980,4.16E+00,1.28E-01,0.2,4000
980,5.99E+00,5.07E-01,0.2,9600
980,6.17E-01,4.75E-01,0.2,18000
980,7.11E-03,1.61E-02,0.2,3000
980,8.63E-02,2.44E-01,0.2,14000
980,1.00E+01,4.48E-01,0.2,23400
981,3.51E-04,2.47E-02,0.2,15000
981,1.11E-02,2.18E-01,0.2,5000
981,2.42E-01,1.28E-02,0.2,10000
981,3.33E+00,3.45E-01,0.2,33000
981,4.17E-02,7.24E-02,0.2,12000
981,5.91E-02,3.98E-01,0.2,4750
981,6.16E-01,3.82E-01,0.2,14400
981,7.99E+00,3.41E-01,0.2,2000
981,8.87E-01,3.90E-01,0.2,6000
981,9.48E-01,2.55E-01,0.2,14000
982,7.14E-02,3.35E-01,0.2,3000
982,1.24E-01,2.72E-02,0.2,8000
982,2.52E-01,1.53E-01,0.2,3625
982,3.18E-02,3.98E-01,0.2,12000
982,4.61E-03,1.47E-01,0.2,10000
982,5.45E-02,1.91E-01,0.2,4600
982,6.83E-04,3.86E-01,0.2,5000
982,7.98E-02,9.59E-02,0.2,2000
982,8.26E-03,3.96E-01,0.2,15000
982,9.15E-02,1.94E-01,0.2,1750
983,9.99E-01,4.44E-01,0.2,2800
983,1.60E-02,7.59E-02,0.2,3000
983,2.34E-01,1.48E-01,0.2,3600
983,3.43E-01,2.07E-01,0.2,3000
983,4.32E-01,1.50E-02,0.2,25000
983,5.99E+00,4.67E-01,0.2,12000
983,6.99E+00,4.44E-01,0.2,7750
983,7.34E-03,2.13E-01,0.2,18000
983,8.20E+00,1.73E-01,0.2,5000
983,9.18E+00,1.90E-01,0.2,2250
984,2.30E-02,1.88E-02,0.2,6000
984,1.93E+00,3.12E-02,0.2,12000
984,2.33E+00,3.39E-01,0.2,21000
984,3.82E+00,4.42E-01,0.2,5400
984,4.62E-01,3.80E-01,0.2,4500
984,5.26E+00,1.97E-01,0.2,12000
984,7.00E+00,5.36E-01,0.2,15000
984,7.26E-01,8.14E-02,0.2,7500
984,8.29E-01,5.14E-02,0.2,15000
984,9.79E-02,1.18E-01,0.2,4200
985,1.33E-02,7.63E-02,0.2,4000
985,1.30E-02,8.57E-02,0.2,4000
985,2.73E-03,4.38E-01,0.2,18500
985,3.22E+00,4.21E-01,0.2,5200
985,4.86E-01,3.57E-01,0.2,24000
985,5.68E-04,4.26E-01,0.2,7500
985,6.11E+00,3.33E-01,0.2,20000
985,7.13E-02,6.57E-02,0.2,4575
985,8.20E-01,1.30E-01,0.2,10500
985,9.92E-02,4.38E-08,0.2,30000
986,4.69E-02,1.32E-01,0.2,2700
986,1.46E-01,1.80E-01,0.2,35000
986,2.19E+00,4.59E-01,0.2,15000
986,3.77E+00,5.68E-01,0.2,15450
986,4.59E-02,5.82E-02,0.2,6000
986,5.44E-04,4.86E-02,0.2,8000
986,6.17E-04,2.18E-01,0.2,5000
986,7.21E-01,2.15E-01,0.2,6000
986,8.20E-01,6.43E-02,0.2,7000
986,9.50E-01,8.46E-03,0.2,12000
987,1.27E-03,1.54E-01,0.2,4800
987,1.29E+00,3.78E-01,0.2,7800
987,3.00E+00,4.25E-01,0.2,18000
987,3.19E+00,2.27E-01,0.2,18000
987,4.76E+00,1.08E-01,0.2,4000
987,5.24E+00,1.95E-01,0.2,15000
987,6.99E+00,5.20E-01,0.2,15000
987,7.75E-01,3.31E-01,0.2,4000
987,8.19E+00,3.09E-01,0.2,15000
987,9.10E-01,8.37E-02,0.2,4000
988,2.50E-04,2.25E-01,0.2,7500
988,1.58E-01,3.86E-02,0.2,8000
988,2.88E-01,2.00E-01,0.2,3600
988,4.00E+00,4.86E-01,0.2,15000
988,4.39E+00,3.53E-01,0.2,10000
988,6.00E+00,1.53E-01,0.2,10000
988,6.32E+00,2.34E-01,0.2,4000
988,7.12E+00,2.00E-01,0.2,7500
988,8.75E-01,2.39E-01,0.2,9000
988,9.52E-02,6.78E-02,0.2,3000
989,5.92E-02,3.49E-01,0.2,3600
989,1.16E-01,1.75E-01,0.2,4375
989,2.67E-03,6.54E-02,0.2,9000
989,3.79E-01,3.69E-01,0.2,12000
989,4.53E-01,1.52E-01,0.2,13600
989,5.15E-01,3.51E-01,0.2,11250
989,6.18E+00,2.15E-01,0.2,7200
989,7.29E+00,5.63E-01,0.2,13750
989,8.18E-01,4.49E-02,0.2,9125
989,9.19E-01,3.57E-01,0.2,10000
990,1.60E-02,2.60E-01,0.2,11000
990,1.28E+00,2.56E-01,0.2,18000
990,2.94E+00,4.28E-01,0.2,16200
990,3.99E+00,4.72E-01,0.2,8400
990,4.25E-01,2.78E-01,0.2,14900
990,5.26E-03,4.05E-02,0.2,10000
990,6.26E-02,1.75E-03,0.2,8500
990,7.79E-01,2.40E-01,0.2,10000
990,8.15E+00,1.32E-01,0.2,5000
990,9.11E-01,3.79E-01,0.2,4900
991,2.80E-06,3.30E-02,0.2,4325
991,1.70E-01,2.23E-01,0.2,7500
991,2.18E-01,2.38E-01,0.2,8000
991,3.58E-02,2.19E-01,0.2,24000
991,4.32E-03,1.21E-01,0.2,4100
991,5.17E-02,1.51E-01,0.2,4000
991,6.45E-01,6.21E-02,0.2,9000
991,7.19E-01,1.70E-01,0.2,4000
991,8.57E-01,7.78E-02,0.2,2500
991,9.25E-01,2.06E-01,0.2,22000
992,5.14E-02,1.68E-01,0.2,2000
992,1.16E-01,4.48E-01,0.2,7500
992,2.28E-01,3.01E-01,0.2,9000
992,3.49E-01,1.20E-01,0.2,4000
992,4.11E-01,1.58E-03,0.2,21000
992,5.15E-01,2.42E-01,0.2,12000
992,6.85E-02,1.65E-03,0.2,6000
992,7.33E-01,8.40E-02,0.2,4800
992,8.26E+00,1.79E-01,0.2,5000
992,9.18E+00,3.65E-01,0.2,4800
993,1.54E-01,5.55E-01,0.2,14000
993,1.69E+00,3.52E-01,0.2,12000
993,2.99E+00,4.46E-01,0.2,15000
993,3.31E-01,1.43E-01,0.2,7750
993,4.87E-01,2.26E-01,0.2,35000
993,5.50E-03,3.66E-01,0.2,10000
993,6.75E-03,2.73E-01,0.2,12000
993,7.39E+00,3.25E-01,0.2,6000
993,8.50E+00,3.91E-01,0.2,7000
993,9.27E-01,1.47E-02,0.2,2100
994,2.91E-04,4.14E-01,0.2,10000
994,1.11E+00,3.57E-01,0.2,24000
994,2.14E+00,3.70E-01,0.2,18500
994,3.30E-01,1.57E-01,0.2,2400
994,4.38E-01,3.45E-01,0.2,20000
994,5.80E-01,2.82E-01,0.2,10000
994,6.59E-03,4.99E-02,0.2,6000
994,7.23E+00,5.06E-01,0.2,11200
994,8.12E-02,3.11E-01,0.2,2000
994,1.00E+01,5.47E-01,0.2,12000
995,7.90E-04,2.67E-01,0.2,14000
995,1.34E+00,2.54E-01,0.2,16000
995,2.25E-02,3.90E-01,0.2,3500
995,3.28E+00,1.02E-01,0.2,9600
995,4.49E-01,2.08E-01,0.2,3500
995,5.84E-01,5.30E-01,0.2,25000
995,6.50E-02,2.08E-03,0.2,12000
995,7.15E-02,3.05E-01,0.2,5000
995,8.39E+00,3.19E-01,0.2,5000
995,9.95E-01,3.41E-01,0.2,7000
996,3.64E-02,2.58E-01,0.2,9000
996,1.16E+00,1.59E-01,0.2,12000
996,2.80E-03,4.38E-01,0.2,9000
996,3.45E-01,1.25E-02,0.2,18000
996,4.11E+00,2.86E-01,0.2,4000
996,5.99E+00,4.69E-01,0.2,7000
996,6.12E-01,1.42E-01,0.2,11500
996,7.10E+00,5.85E-02,0.2,25000
996,8.11E+00,3.61E-01,0.2,6000
996,9.17E-01,6.02E-04,0.2,6000
997,2.87E-02,1.65E-01,0.2,20000
997,1.18E-01,7.92E-02,0.2,22000
997,2.97E+00,4.34E-02,0.2,25000
997,3.10E-01,2.90E-01,0.2,11000
997,4.16E+00,5.00E-01,0.2,15000
997,6.00E+00,3.47E-01,0.2,5775
997,6.39E-01,1.03E-01,0.2,6500
997,7.17E-01,1.61E-01,0.2,7200
997,8.28E+00,2.24E-01,0.2,5000
997,9.37E-01,3.75E-01,0.2,17000
998,1.01E-01,8.09E-05,0.2,25000
998,1.23E+00,3.57E-01,0.2,7475
998,2.40E-04,2.54E-01,0.2,5000
998,3.49E-01,6.44E-02,0.2,2100
998,4.60E-01,3.17E-01,0.2,25000
998,5.90E-01,3.06E-01,0.2,2500
998,6.32E+00,1.91E-01,0.2,5000
998,7.78E-01,1.63E-01,0.2,5000
998,8.52E-01,1.57E-01,0.2,3600
998,9.92E+00,3.93E-01,0.2,5000
999,7.92E-06,2.67E-01,0.2,13250
999,1.99E+00,2.34E-01,0.2,2000
999,2.33E+00,3.34E-01,0.2,5000
999,3.15E-01,8.72E-02,0.2,12000
999,4.15E-01,4.97E-05,0.2,28000
999,5.62E-01,3.83E-01,0.2,17475
999,6.75E-01,1.67E-01,0.2,1200
999,8.00E+00,4.77E-01,0.2,17500
999,8.28E-03,1.43E-01,0.2,15000
999,9.98E+00,1.77E-01,0.2,6000
100,3.71E-03,4.81E-01,0.2,22000
100,1.24E-01,2.31E-01,0.2,20500
100,2.21E-01,3.23E-01,0.2,15000
100,3.19E-01,2.36E-01,0.2,6000
100,4.97E+00,2.72E-01,0.2,3600
100,5.25E-02,5.20E-02,0.2,10000
100,6.12E+00,3.05E-01,0.2,2875
100,7.23E+00,3.50E-01,0.2,6000
100,8.58E-02,1.05E-01,0.2,6000
100,9.66E-01,2.95E-01,0.2,24000
100,1.09E-01,5.33E-02,0.2,6000
100,1.20E+01,1.43E-01,0.2,15000
100,1.23E+00,3.17E-01,0.2,25000
100,1.32E+00,8.07E-02,0.2,15000
100,1.50E+01,4.87E-01,0.2,17500
100,1.51E+02,5.44E-01,0.2,16450
100,1.67E+00,3.61E-01,0.2,6000
100,1.74E-03,4.01E-01,0.2,14400
100,1.82E+01,1.34E-01,0.2,12000
100,1.99E-02,2.28E-01,0.2,1800
100,2.06E-02,3.68E-01,0.2,2500
100,2.11E+01,5.50E-01,0.2,14000
100,2.24E+00,2.38E-01,0.2,3200
100,2.39E-01,3.23E-01,0.2,12000
100,2.46E-01,2.05E-01,0.2,13000
100,2.60E+01,4.35E-01,0.2,14400
100,2.62E+01,5.23E-02,0.2,2300
100,2.72E-01,1.68E-01,0.2,2000
100,2.82E+01,2.85E-01,0.2,5000
100,2.92E+01,1.15E-01,0.2,20700
100,3.02E-01,2.66E-01,0.2,6000
100,3.20E+01,4.36E-01,0.2,3500
100,3.30E+01,4.84E-01,0.2,8500
100,3.33E-02,1.33E-01,0.2,7000
100,3.44E+01,3.16E-01,0.2,5000
100,3.56E+00,5.39E-02,0.2,24000
100,3.62E+00,2.33E-01,0.2,8000
100,3.74E+00,1.91E-01,0.2,3450
100,3.89E+00,3.27E-02,0.2,12000
100,3.93E+00,2.05E-01,0.2,10000
100,4.01E+01,3.62E-01,0.2,15000
100,4.19E-01,5.75E-02,0.2,4000
100,4.24E+01,3.25E-01,0.2,6000
100,4.36E-02,3.24E-01,0.2,10950
100,4.50E+01,4.60E-01,0.2,11000
100,4.52E+00,6.06E-01,0.2,19200
100,4.70E+01,4.47E-01,0.2,11200
100,4.72E+00,1.00E-01,0.2,11000
100,4.88E+01,3.65E-01,0.2,13750
100,4.99E-02,2.09E-01,0.2,14000
100,5.02E+01,2.48E-01,0.2,10000
100,5.11E+01,1.36E-01,0.2,20500
100,5.27E+00,2.49E-01,0.2,11200
100,5.40E+01,2.85E-01,0.2,20000
100,5.49E+01,4.26E-01,0.2,6625
100,5.52E+00,6.81E-02,0.2,18000
100,5.62E-01,1.61E-01,0.2,7200
100,5.80E+01,5.04E-01,0.2,11500
100,5.84E+00,1.68E-01,0.2,5000
100,5.94E+00,3.80E-01,0.2,6000
100,6.02E+00,4.30E-01,0.2,10625
100,6.12E+00,5.90E-01,0.2,31825
100,6.29E-02,1.25E-02,0.2,10000
100,6.36E+00,8.26E-02,0.2,5000
100,6.41E+01,3.21E-01,0.2,11500
100,6.52E+01,3.25E-01,0.2,4500
100,6.66E+00,3.60E-01,0.2,5500
100,6.73E+01,9.95E-03,0.2,9000
100,6.86E+00,1.73E-01,0.2,8000
100,6.92E+01,2.75E-02,0.2,10000
100,7.04E+01,3.19E-01,0.2,5000
100,7.19E+00,3.13E-01,0.2,8500
100,7.22E-02,4.91E-02,0.2,10000
100,7.35E-03,1.26E-01,0.2,12000
100,7.43E+01,2.33E-01,0.2,1000
100,7.54E+01,1.40E-01,0.2,7200
100,7.70E+01,4.64E-01,0.2,10000
100,7.75E+00,4.55E-01,0.2,18000
100,7.89E-01,2.65E-01,0.2,9350
100,7.91E+01,4.51E-03,0.2,25000
100,8.01E+00,3.10E-01,0.2,8400
100,8.20E+01,4.72E-01,0.2,3500
100,8.26E-01,2.99E-02,0.2,5000
100,8.37E-01,1.25E-01,0.2,12000
100,8.46E-01,9.70E-03,0.2,8000
100,8.52E+01,2.89E-01,0.2,2000
100,8.70E+01,4.44E-01,0.2,10000
